MRK	3	28	en vérité	Amen	glose
MRK	5	13	or il y en avait environ deux mille	mer	incise
MRK	5	41	je te le dis	fille,	incise
MRK	6	14	car son nom était devenu célèbre	Jésus]	incise
MRK	7	26	or cette femme était grecque, syrophénicienne d'origine		incise
MRK	9	5	Docteur	Rabbi	glose
MRK	10	51	Docteur	Rabboni	glose
MRK	11	9	sauve je te prie	Hosanna	glose
MRK	13	14	que celui qui lit comprenne	Daniel	incise
MRK	14	32	pressoir à huile	Gethsémané	glose
LUK	1	31	Sauveur	JÉSUS	glose
LUK	2	2	Le premier dénombrement même se fit pendant que Quirinus était  gouverneur de Syrie.		incise
LUK	2	4	parce qu'il était de la maison et de la famille de David	Bethléem	incise
LUK	2	23	selon qu'il est écrit dans la loi du Seigneur, que tout mâle premier-né sera appelé saint au Seigneur		incise
LUK	2	26	l'Oint	Christ	glose
LUK	2	35	et quant à toi-même un glaive transpercera ton âme		incise
LUK	4	2	le Calomniateur	Diable	glose
LUK	4	8	Adversaire	Satan	glose
LUK	4	16	repos	sabbat	glose
LUK	4	24	en vérité	Amen	glose
LUK	5	24	dit-il au paralytique	dis	incise
LUK	9	20	l'Oint	Christ	glose
LUK	16	28	car j'ai cinq frères		incise
JHN	1	38	ce qui, traduit, signifie Docteur	Rabbi	incise
JHN	1	41	ce qui se traduit l'Oint	Messie	incise
JHN	1	42	ce qui se traduit Pierre	Céphas	incise
JHN	1	51	en vérité, en vérité	amen	glose
JHN	2	9	or il ne savait pas d'où il venait, mais les serviteurs le savaient, eux qui avaient puisé l'eau	vin	incise
JHN	4	2	toutefois Jésus ne baptisait pas lui-même, mais ses disciples		incise
JHN	4	25	Oint	Christ	glose
JHN	5	2	maison de miséricorde	Béthesda	glose
JHN	6	70	un calomniateur	diable	glose
JHN	7	22	non qu'elle vienne de Moïse, mais des Pères	circoncision	incise
JHN	9	7	ce qui se traduit par Envoyé	Siloé	incise
JHN	9	16	le repos	sabbat	glose
JHN	10	35	et l'Ecriture ne peut être renversée	adressée	incise
JHN	11	8	Docteur	Rabbi	glose
JHN	12	13	Sauve, je te prie	Hosanna	glose
JHN	12	21	celui de Bethsaïda de Galilée	Philippe	incise
JHN	13	2	le Calomniateur	Diable	glose
JHN	13	27	l'Adversaire	Satan	glose
JHN	19	25	celle de Cléopas	Marie	incise
ACT	1	15	et la foule des personnes  était d'environ cent vingt, en un même lieu	dit	incise
ACT	4	26	son Oint	Christ	glose
ACT	4	36	ce qui se traduit, Fils de consolation	Barnabas	incise
ACT	5	3	l'Adversaire	Satan	glose
ACT	5	17	c'était la secte des sadducéens	adhérents	incise
ACT	9	36	Chevrette	Dorcas	glose
ACT	10	38	du Calomniateur	Diable	glose
ACT	13	8	car son nom se traduit ainsi	magicien	incise
ACT	14	12	Jupiter	Zeus	glose
ACT	14	12	Mercure	Hermès	glose
ACT	19	24	de Diane	d'Artémis	glose
ACT	19	27	Diane	Artémis	glose
ACT	26	5	s'ils veulent en rendre témoignage	longtemps	incise
ACT	28	11	Castor et Pollux	Dioscures	glose
ROM	3	21	la loi et les prophètes lui rendant témoignage	manifestée	incise
ROM	4	11	afin que la justice leur fût imputée à eux aussi	l'incirconcision	incise
ROM	7	1	car je parle à ceux qui savent [ce que c'est qu'une] loi	frères	incise
ROM	8	20	non volontairement mais à cause de celui qui l'y soumit	vanité	incise
ROM	9	29	des armées	Sabaoth	glose
ROM	11	4	1R 19:10,18	»	incise
ROM	13	9	Ex 20	»	incise
ROM	13	9	et s'il y a quelque autre commandement	20)	incise
ROM	16	20	l'Adversaire	Satan	glose
1CO	5	5	à l'Adversaire	Satan	glose
1CO	8	5	comme il y a beaucoup de dieux et beaucoup de seigneurs	terre	incise
1CO	16	22	le Seigneur vient	atha	glose
2CO	2	11	l'Adversaire	Satan	glose
2CO	2	16	et qui est suffisant pour ces choses ?	vie	incise
2CO	5	7	car nous marchons par la foi, non par la vue		incise
2CO	7	8	car je vois que cette lettre vous a attristés, bien que pour peu de temps	repenti	incise
2CO	8	3	je l'atteste	pouvoir	incise
2CO	11	21	je parle avec imprudence	hardiesse	incise
2CO	11	23	je parle en déraisonnant	?	incise
2CO	12	2	si ce fut en corps, je ne sais ; si ce fut hors du corps, je ne sais, Dieu le sait	ciel	incise
2CO	12	3	si [ce fut] en corps ou hors du corps, je ne sais, Dieu le sait	homme	incise
GAL	2	6	quels qu'ils aient jamais été, cela ne m'importe en rien , Dieu n'a pas égard à l'apparence de l'homme	chose	incise
GAL	2	8	car celui qui a déployé son efficace en  Pierre pour sa mission envers la circoncision, a aussi déployé son efficace en  moi pour les nations		incise
GAL	5	8	qui vous anime	persuasion	ajout
EPH	2	5	c'est par grâce que vous êtes sauvés	Christ	incise
EPH	4	27	au Calomniateur	Diable	glose
EPH	5	9	car le fruit de l'Esprit est en toute bonté, justice et vérité		incise
COL	4	10	s'il va chez vous, recevez-le	ordres	incise
1TH	2	18	l'Adversaire	Satan	glose
2TH	1	5	démonstration du juste jugement de Dieu !		incise
2TH	2	9	de l'Adversaire	Satan	glose
1TI	1	20	à l'Adversaire	Satan	glose
1TI	2	7	je dis la vérité dans le Christ, je ne mens pas	Envoyé	incise
1TI	3	6	du Calomniateur	Diable	glose
1TI	5	15	l'Adversaire	Satan	glose
HEB	2	14	le Calomniateur	Diable	glose
HEB	7	2	c'est-à-dire roi de paix	Salem	incise
HEB	7	19	car la loi n'a rien consommé		incise
HEB	7	21	car tandis que ceux-là ont été faits sacrificateurs sans serment, celui-ci l'a été avec serment par celui qui lui a dit : « Le Seigneur a juré et il ne se repentira point : Tu es sacrificateur éternellement, selon l'ordre de Melchisédec		incise
HEB	10	8	choses qui sont offertes selon la loi	»	incise
HEB	10	20	c'est-à-dire de sa chair	voile	incise
JAS	4	7	au Calomniateur	Diable	glose
JAS	4	14	car, qu'est-ce que votre vie ? certes, c'est une vapeur qui paraît pour un peu de temps et qui disparaît ensuite	lendemain	incise
JAS	5	4	des armées	Sabaoth	glose
1PE	5	8	le Calomniateur	Diable	glose
2PE	2	8	car ce juste, habitant parmi eux, tourmentait de jour en jour son âme juste par ce qu'il voyait et ce qu'il entendait de leurs œuvres iniques		incise
1JN	3	8	du Calomniateur	Diable	glose
JUD	1	9	le Calomniateur	Diable	glose
REV	2	9	de l'Adversaire	Satan	glose
REV	2	10	le Calomniateur	Diable	glose
REV	3	14	la Vérité	l'Amen	glose
REV	9	11	Destructeur	Apollyon	glose
REV	11	15	de son Oint	Christ	glose
REV	12	10	de son Oint	Christ	glose
REV	19	1	louez l'Eternel	Alléluia	glose
